gene_id,transcript_id,class,split,prob_pos,pred,utr3_au_content,rrach_count,rrach_per_kb,mrna_length,cds_length,utr3_length,idr_percent,rmsf_mean,rmsf_nterm50,rmsf_nterm_cterm_ratio,di_CG,di_UA,mfe_per_nt,confidence,class_label
AT5G16360,AT5G16360.1,0,train,0.26117,0,0.7,18,13.13869,1370,849,360,1.77,5.6098,3.4608,0.66333,0.02045,0.06647,-0.25095,Low (<0.55),Not enriched
AT5G16440,AT5G16440.1,1,val,0.78675,1,0.7051,18,14.42308,1248,873,234,3.44,14.9405,29.2912,2.30355,0.02727,0.04651,-0.25256,High (≥0.75),P-body enriched
AT5G16730,AT5G16730.1,1,val,0.85161,1,0.719,44,14.02167,3138,2559,210,80.42,72.9846,87.1254,1.00338,0.03347,0.04048,,High (≥0.75),P-body enriched
AT5G16810,AT5G16810.1,1,train,0.78692,1,0.6901,14,9.1623,1528,1254,171,0.0,4.8788,15.38,5.08245,0.04322,0.05632,-0.30308,High (≥0.75),P-body enriched
AT5G17290,AT5G17290.1,0,train,0.33077,0,0.6098,22,10.16166,2165,1011,1025,9.2,2.5528,1.5915,0.84596,0.03466,0.0476,-0.25968,Low (<0.55),Not enriched
AT5G17350,AT5G17350.1,0,test,0.24153,0,0.6863,19,17.10171,1111,549,204,4.37,19.0859,15.8755,0.60266,0.04955,0.06577,-0.23474,Low (<0.55),Not enriched
AT5G17820,AT5G17820.2,0,val,0.32332,0,0.7578,17,12.23022,1390,1098,289,3.83,8.3781,23.9472,3.84583,0.04176,0.06695,-0.28863,Low (<0.55),Not enriched
AT5G17870,AT5G17870.2,1,train,0.70614,1,0.6758,7,7.99087,876,387,327,65.89,22.5075,25.5951,1.16892,0.032,0.05143,-0.26587,Medium (0.55–0.75),P-body enriched
AT5G17920,AT5G17920.1,1,test,0.79976,1,0.6582,30,9.52683,3149,2295,670,0.13,3.4507,2.8196,0.50853,0.0251,0.03653,,High (≥0.75),P-body enriched
AT5G17990,AT5G17990.1,1,train,0.9252,1,0.6327,30,14.25178,2105,1332,520,0.0,23.0325,63.5098,3.4844,0.03042,0.05371,-0.2647,High (≥0.75),P-body enriched
AT5G18100,AT5G18100.1,1,train,0.7442,1,0.6648,12,16.94915,708,492,179,14.02,1.9176,1.9504,0.75384,0.0396,0.05375,-0.2654,Medium (0.55–0.75),P-body enriched
AT5G18250,AT5G18250.1,0,val,0.38564,0,0.6545,19,18.18182,1045,399,330,29.32,8.944,10.0902,1.06233,0.02778,0.05651,-0.2759,Low (<0.55),Not enriched
AT5G18600,AT5G18600.1,0,val,0.50947,1,0.7067,8,9.1638,873,306,300,0.0,3.1463,3.16,0.97007,0.03326,0.0906,-0.23895,Low (<0.55),Not enriched
AT5G18610,AT5G18610.2,1,test,0.85249,1,0.6387,31,13.28761,2333,1539,382,44.64,23.7542,41.9077,1.04837,0.03559,0.04331,-0.30081,High (≥0.75),P-body enriched
AT5G19050,AT5G19050.1,1,train,0.83325,1,0.7111,18,11.47228,1569,1083,180,23.55,18.4807,42.556,2.73085,0.03571,0.0625,-0.26705,High (≥0.75),P-body enriched
AT5G19140,AT5G19140.1,1,test,0.82493,1,0.6614,13,10.69959,1215,702,381,0.0,1.6158,1.464,0.50812,0.0313,0.05848,-0.26963,High (≥0.75),P-body enriched
AT5G19420,AT5G19420.2,1,train,0.93592,1,0.6743,50,12.53761,3988,3417,307,40.39,55.1257,79.9658,1.08635,0.02834,0.04816,,High (≥0.75),P-body enriched
AT5G19480,AT5G19480.3,1,train,0.83032,1,0.647,19,11.55015,1645,621,694,61.84,28.9662,33.2597,0.96312,0.02251,0.06204,-0.22845,High (≥0.75),P-body enriched
AT5G19510,AT5G19510.1,1,train,0.848,1,0.6888,15,15.27495,982,672,196,32.59,18.4253,18.8848,1.15384,0.0265,0.03874,-0.29745,High (≥0.75),P-body enriched
AT5G19690,AT5G19690.1,1,train,0.86205,1,0.6253,29,9.32476,3110,2337,427,19.9,9.1717,6.4292,0.34696,0.03023,0.05564,,High (≥0.75),P-body enriched
AT5G19940,AT5G19940.1,1,test,0.84355,1,0.6385,12,11.05991,1085,717,296,0.0,16.4252,31.2319,2.67763,0.03598,0.04982,-0.27253,High (≥0.75),P-body enriched
AT5G19950,AT5G19950.1,1,train,0.86046,1,0.6788,21,11.7384,1789,1329,386,61.63,28.4407,25.9686,0.67395,0.03412,0.05817,-0.27188,High (≥0.75),P-body enriched
AT5G19990,AT5G19990.1,1,train,0.91604,1,0.664,33,17.9543,1838,1257,375,12.65,8.489,17.5428,1.74912,0.0294,0.05008,-0.27285,High (≥0.75),P-body enriched
AT5G20040,AT5G20040.3,0,train,0.40772,0,0.6569,33,18.78201,1757,1407,137,0.0,10.2251,32.2557,3.27369,0.03929,0.05068,-0.28463,Low (<0.55),Not enriched
AT5G20070,AT5G20070.1,1,train,0.90515,1,0.6684,23,14.72471,1562,1314,193,0.68,9.0178,19.462,1.89683,0.03075,0.0442,-0.27778,High (≥0.75),P-body enriched
AT5G20500,AT5G20500.1,1,train,0.75595,1,0.6503,10,12.10654,826,405,183,0.0,4.7739,6.0157,1.32123,0.02667,0.05818,-0.25811,High (≥0.75),P-body enriched
AT5G20570,AT5G20570.2,1,train,0.72514,1,0.6571,6,7.8534,764,426,245,20.42,10.0458,13.7473,1.76866,0.03408,0.04849,-0.25576,Medium (0.55–0.75),P-body enriched
AT5G20790,AT5G20790.1,0,train,0.17507,0,0.6398,10,8.02568,1246,579,372,21.24,30.8238,32.4458,0.93126,0.0498,0.05944,-0.26798,Low (<0.55),Not enriched
AT5G20935,AT5G20935.1,0,test,0.1768,0,0.6279,5,11.62791,430,363,86,0.0,12.0271,17.1689,2.00858,0.03497,0.04429,-0.24395,Low (<0.55),Not enriched
AT5G21274,AT5G21274.1,1,train,0.74663,1,0.6842,10,12.22494,818,447,266,9.4,5.7476,5.6358,0.82296,0.02081,0.05141,-0.26626,Medium (0.55–0.75),P-body enriched
AT5G21430,AT5G21430.1,1,train,0.75366,1,0.6904,13,12.85856,1011,654,239,45.87,19.2399,30.3946,1.56837,0.04554,0.06337,-0.2458,High (≥0.75),P-body enriched
AT5G21920,AT5G21920.1,0,train,0.2663,0,0.7114,16,15.68627,1020,753,149,22.71,20.0873,28.9769,1.41434,0.03827,0.04318,-0.25108,Low (<0.55),Not enriched
AT5G22040,AT5G22040.2,1,train,0.88115,1,0.6695,22,11.70836,1879,852,239,100.0,27.8587,43.5434,1.33629,0.02343,0.05751,-0.25061,High (≥0.75),P-body enriched
AT5G22250,AT5G22250.1,0,test,0.55817,1,0.7656,17,12.84958,1323,834,128,0.36,1.2391,1.9973,1.43567,0.0643,0.05371,-0.28163,Medium (0.55–0.75),Not enriched
AT5G22330,AT5G22330.1,1,train,0.91454,1,0.6913,26,14.31718,1816,1374,230,4.8,3.2958,5.879,1.40006,0.02094,0.05455,-0.27296,High (≥0.75),P-body enriched
AT5G22510,AT5G22510.1,1,train,0.9237,1,0.6401,44,15.94203,2760,1851,339,2.43,20.4342,45.1949,2.6162,0.02682,0.05763,-0.27163,High (≥0.75),P-body enriched
AT5G22790,AT5G22790.1,1,train,0.91076,1,0.6306,38,14.81481,2565,1299,314,20.79,18.8034,36.0624,2.08358,0.03237,0.05343,-0.28515,High (≥0.75),P-body enriched
AT5G22830,AT5G22830.1,1,train,0.90408,1,0.6498,24,13.82488,1736,1377,277,20.26,18.7372,57.0013,2.70588,0.03631,0.05418,-0.26492,High (≥0.75),P-body enriched
AT5G22880,AT5G22880.1,1,train,0.75934,1,0.6832,19,22.43211,847,435,262,40.0,15.2282,20.9676,1.71089,0.03428,0.05201,-0.22857,High (≥0.75),P-body enriched
AT5G23010,AT5G23010.3,1,train,0.89013,1,0.6907,28,14.56058,1923,1506,333,1.99,15.0151,45.6783,1.93905,0.04475,0.05931,-0.27826,High (≥0.75),P-body enriched
AT5G23050,AT5G23050.1,1,train,0.91232,1,0.6781,29,11.04762,2625,2163,292,0.0,3.2678,2.4209,0.1962,0.02934,0.05069,-0.28758,High (≥0.75),P-body enriched
AT5G23200,AT5G23200.1,1,train,0.89383,1,0.6475,25,15.32802,1631,1197,295,39.6,3.6476,3.7785,1.76228,0.0319,0.04969,-0.28952,High (≥0.75),P-body enriched
AT5G23330,AT5G23330.1,1,train,0.70069,1,0.72,14,10.95462,1278,1062,75,5.37,20.3127,36.9868,1.92988,0.0415,0.04855,-0.30055,Medium (0.55–0.75),P-body enriched
AT5G23400,AT5G23400.1,1,train,0.84704,1,0.7137,40,16.92763,2363,1767,262,0.0,5.9459,12.6466,1.33411,0.01651,0.04276,-0.24342,High (≥0.75),P-body enriched
AT5G23580,AT5G23580.1,1,train,0.88131,1,0.6935,29,15.71816,1845,1470,186,6.94,13.0746,11.4066,0.49798,0.01627,0.04718,-0.27897,High (≥0.75),P-body enriched
AT5G23840,AT5G23840.1,0,test,0.33163,0,0.6727,14,13.71205,1021,501,333,10.18,4.3698,5.5546,1.15516,0.02059,0.07647,-0.23026,Low (<0.55),Not enriched
AT5G23860,AT5G23860.1,1,train,0.87404,1,0.67,14,7.5067,1865,1347,406,10.47,2.3969,1.3969,0.17038,0.03487,0.04238,-0.2808,High (≥0.75),P-body enriched
AT5G24020,AT5G24020.1,1,train,0.8469,1,0.6356,21,14.75755,1423,978,376,3.68,15.1997,28.3055,1.82388,0.05274,0.05063,-0.28587,High (≥0.75),P-body enriched
AT5G24210,AT5G24210.2,1,val,0.58304,1,0.7244,38,20.37534,1865,1050,254,12.29,3.7148,3.3651,0.52047,0.03058,0.07242,-0.24617,Medium (0.55–0.75),P-body enriched
AT5G24314,AT5G24314.2,1,train,0.65044,1,0.7053,9,13.74046,655,507,95,0.0,17.6379,24.4742,1.44993,0.02905,0.06269,-0.25008,Medium (0.55–0.75),P-body enriched
AT5G24400,AT5G24400.1,1,train,0.89205,1,0.6298,21,14.52282,1446,975,289,0.0,14.7626,34.2797,3.81068,0.03114,0.04844,-0.2749,High (≥0.75),P-body enriched
AT5G24850,AT5G24850.1,1,train,0.90344,1,0.7163,28,14.60616,1917,1707,141,8.79,10.537,28.837,1.682,0.02871,0.04906,-0.27684,High (≥0.75),P-body enriched
AT5G25890,AT5G25890.1,0,train,0.20683,0,0.6809,15,10.79137,1390,525,586,45.14,17.7659,26.6184,1.84281,0.0216,0.07919,-0.22082,Low (<0.55),Not enriched
AT5G25940,AT5G25940.1,1,train,0.45361,0,0.7538,6,10.30928,582,345,130,29.57,10.1493,11.8836,1.26308,0.05336,0.0568,-0.19828,Low (<0.55),P-body enriched
AT5G26360,AT5G26360.1,1,train,0.90303,1,0.6673,30,12.97017,2313,1665,508,8.47,3.5864,3.9864,0.31128,0.02552,0.05147,-0.27635,High (≥0.75),P-body enriched
AT5G26742,AT5G26742.2,1,test,0.92509,1,0.647,41,12.19512,3362,2244,983,20.19,15.9097,51.0874,1.87731,0.02678,0.04999,,High (≥0.75),P-body enriched
AT5G26751,AT5G26751.1,1,val,0.72644,1,0.6829,30,18.0072,1666,1215,205,14.07,5.4613,16.6031,2.96262,0.02282,0.06126,-0.23962,Medium (0.55–0.75),P-body enriched
AT5G27030,AT5G27030.2,1,train,0.92353,1,0.7047,46,12.43916,3698,3402,149,22.22,33.527,32.6175,0.86675,0.02948,0.04301,,High (≥0.75),P-body enriched
AT5G27120,AT5G27120.1,1,train,0.88277,1,0.6982,41,19.39451,2114,1599,381,26.64,22.0046,17.918,0.38808,0.0213,0.05679,-0.25232,High (≥0.75),P-body enriched
AT5G27400,AT5G27400.1,0,train,0.32244,0,0.6376,21,15.48673,1356,1107,218,5.42,2.5059,3.3989,1.95014,0.04133,0.05461,-0.28385,Low (<0.55),Not enriched
AT5G27450,AT5G27450.2,1,train,0.85811,1,0.72,24,11.9403,2010,1134,250,0.0,1.2599,1.0398,0.79163,0.02937,0.05475,-0.27468,High (≥0.75),P-body enriched
AT5G27560,AT5G27560.3,1,train,0.90012,1,0.6244,26,14.23098,1827,1023,599,17.01,21.6802,36.094,1.57011,0.01752,0.06079,-0.2671,High (≥0.75),P-body enriched
AT5G27700,AT5G27700.1,1,test,0.33225,0,0.6721,6,8.9153,673,246,305,10.98,5.6142,5.9563,1.14811,0.03125,0.05357,-0.2315,Low (<0.55),P-body enriched
AT5G27770,AT5G27770.1,1,train,0.68258,1,0.6825,7,8.88325,788,372,315,5.65,5.6599,6.1382,1.07446,0.02287,0.0648,-0.2618,Medium (0.55–0.75),P-body enriched
AT5G28050,AT5G28050.3,1,train,0.74498,1,0.7071,12,10.00834,1199,870,297,0.0,15.9552,20.1468,1.27459,0.02421,0.05175,-0.2342,Medium (0.55–0.75),P-body enriched
AT5G28500,AT5G28500.1,1,train,0.8402,1,0.7148,22,12.02843,1829,1302,270,16.13,17.6432,40.7217,2.4242,0.04376,0.0558,-0.28513,High (≥0.75),P-body enriched
AT5G28840,AT5G28840.1,1,train,0.85344,1,0.6623,16,8.83002,1812,1131,456,1.86,2.5505,3.4108,0.55145,0.01712,0.06019,-0.26567,High (≥0.75),P-body enriched
AT5G30490,AT5G30490.2,1,train,0.8284,1,0.6392,15,12.89768,1163,708,255,58.47,38.8411,60.5676,1.52942,0.03959,0.04217,-0.27214,High (≥0.75),P-body enriched
AT5G35700,AT5G35700.1,1,test,0.85005,1,0.726,42,15.89103,2643,2061,354,10.77,,,,0.0246,0.0458,-0.26341,High (≥0.75),P-body enriched
AT5G35980,AT5G35980.2,1,test,0.89081,1,0.652,42,12.24133,3431,2361,500,42.82,38.3775,55.3924,0.80315,0.01983,0.05918,,High (≥0.75),P-body enriched
AT5G36130,AT5G36130.1,0,train,0.20128,0,0.678,6,8.11908,739,420,205,9.29,3.6928,3.2123,0.68095,0.01897,0.07046,-0.23085,Low (<0.55),Not enriched
AT5G36170,AT5G36170.1,1,train,0.89808,1,0.6774,35,20.38439,1717,1368,248,0.22,11.3523,39.6958,4.84538,0.03147,0.06002,-0.27286,High (≥0.75),P-body enriched
AT5G36210,AT5G36210.1,1,test,0.81837,1,0.675,30,9.74659,3078,2190,723,0.27,9.1074,42.1444,5.92915,0.03347,0.05492,,High (≥0.75),P-body enriched
AT5G37475,AT5G37475.2,1,val,0.69116,1,0.6679,18,10.83032,1662,675,271,70.22,26.3738,31.8473,1.19737,0.02167,0.06442,-0.26649,Medium (0.55–0.75),P-body enriched
AT5G37770,AT5G37770.1,0,train,0.17081,0,0.6292,12,6.90846,1737,483,1192,3.11,9.0885,9.1257,0.89326,0.03168,0.05991,-0.24704,Low (<0.55),Not enriched
AT5G38000,AT5G38000.1,0,train,0.34162,0,0.6488,19,13.66906,1390,1059,168,1.98,2.6311,4.4082,2.54986,0.036,0.05832,-0.27223,Low (<0.55),Not enriched
AT5G38060,AT5G38060.1,1,train,0.59899,1,0.7024,14,20.17291,694,402,168,8.21,16.8257,22.4152,1.65777,0.01876,0.04762,-0.18242,Medium (0.55–0.75),P-body enriched
AT5G38110,AT5G38110.1,0,train,0.23967,0,0.6605,19,15.66364,1213,654,271,38.53,14.1634,9.0898,0.31358,0.0264,0.06023,-0.24633,Low (<0.55),Not enriched
AT5G38520,AT5G38520.2,1,train,0.87805,1,0.6904,18,13.29394,1354,1122,197,0.0,11.2597,29.3905,3.17697,0.03548,0.05469,-0.29062,High (≥0.75),P-body enriched
AT5G38720,AT5G38720.2,1,train,0.73893,1,0.7104,26,20.42419,1273,975,221,90.77,39.9352,51.5111,1.38096,0.02044,0.05189,-0.23716,Medium (0.55–0.75),P-body enriched
AT5G39210,AT5G39210.1,0,train,0.16335,0,0.7106,14,15.60758,897,468,273,0.0,16.4454,24.6786,2.16838,0.0279,0.07924,-0.21249,Low (<0.55),Not enriched
AT5G39320,AT5G39320.1,1,val,0.87095,1,0.704,29,14.39921,2014,1440,250,0.0,7.2835,8.6439,1.28988,0.03229,0.04173,-0.27726,High (≥0.75),P-body enriched
AT5G39410,AT5G39410.1,1,train,0.8879,1,0.6325,37,17.92636,2064,1362,517,10.57,0.5175,1.0862,2.06227,0.03102,0.05429,-0.26129,High (≥0.75),P-body enriched
AT5G39730,AT5G39730.1,1,train,0.75255,1,0.6737,10,9.76562,1024,516,334,30.81,2.6807,2.2501,0.45172,0.02151,0.0694,-0.2251,High (≥0.75),P-body enriched
AT5G39785,AT5G39785.4,0,train,0.27224,0,0.7419,29,12.7697,2271,1893,62,22.5,0.0,0.0,0.0,0.03568,0.04626,-0.24976,Low (<0.55),Not enriched
AT5G39850,AT5G39850.1,1,train,0.76175,1,0.7039,15,14.40922,1041,591,304,25.38,3.4207,3.8828,0.74191,0.02885,0.06538,-0.24332,High (≥0.75),P-body enriched
AT5G40180,AT5G40180.1,0,train,0.14127,0,0.633,17,21.38365,795,192,545,0.0,10.4282,9.9408,1.02222,0.01385,0.06045,-0.23912,Low (<0.55),Not enriched
AT5G40330,AT5G40330.1,0,train,0.19436,0,0.7824,15,15.35312,977,657,193,4.57,19.4231,18.0916,0.7169,0.02664,0.05533,-0.22774,Low (<0.55),Not enriched
AT5G41210,AT5G41210.1,1,train,0.86554,1,0.64,17,14.30976,1188,735,275,0.41,2.0387,1.4812,0.29586,0.02527,0.05392,-0.26204,High (≥0.75),P-body enriched
AT5G41330,AT5G41330.1,1,train,0.87746,1,0.5909,23,9.08014,2533,1374,968,0.0,2.463,5.1111,2.12635,0.04384,0.04858,-0.27714,High (≥0.75),P-body enriched
AT5G42050,AT5G42050.1,1,train,0.8389,1,0.6884,31,17.37668,1784,1047,414,33.52,28.2393,38.6607,1.75777,0.03197,0.05665,-0.2296,High (≥0.75),P-body enriched
AT5G42070,AT5G42070.1,1,train,0.65914,1,0.6716,7,9.92908,705,492,134,60.37,21.8966,24.6009,1.13422,0.03551,0.04545,-0.26979,Medium (0.55–0.75),P-body enriched
AT5G42100,AT5G42100.1,1,train,0.80705,1,0.6513,23,11.08434,2075,1275,347,28.0,4.4546,6.5193,0.74236,0.03905,0.04147,-0.28053,High (≥0.75),P-body enriched
AT5G42765,AT5G42765.1,1,train,0.73446,1,0.6517,6,6.01805,997,687,267,6.11,15.8564,29.4263,2.74745,0.02711,0.05924,-0.23501,Medium (0.55–0.75),P-body enriched
AT5G42900,AT5G42900.2,0,train,0.22983,0,0.698,14,10.10101,1386,738,447,86.59,30.9168,39.0551,1.05691,0.03538,0.07292,-0.25967,Low (<0.55),Not enriched
AT5G42950,AT5G42950.1,1,test,0.91726,1,0.6618,92,16.2803,5651,5142,340,82.09,102.5543,118.6995,1.01733,0.02513,0.03841,,High (≥0.75),P-body enriched
AT5G42990,AT5G42990.1,1,train,0.75673,1,0.6484,8,10.13942,789,483,219,18.63,2.8926,3.6045,0.94428,0.02538,0.05838,-0.24081,High (≥0.75),P-body enriched
AT5G43050,AT5G43050.1,0,train,0.17245,0,0.5959,9,8.72939,1031,474,292,0.0,12.5031,17.6674,1.8082,0.02718,0.05243,-0.23608,Low (<0.55),Not enriched
AT5G43140,AT5G43140.1,0,test,0.6986,1,0.6491,16,13.69863,1168,762,228,2.36,16.1226,27.747,2.43156,0.04799,0.05398,-0.26019,Medium (0.55–0.75),Not enriched
AT5G43270,AT5G43270.1,0,train,0.2958,0,0.6875,31,13.01974,2381,1257,240,39.62,36.0095,39.4734,0.92119,0.01765,0.05672,-0.25162,Low (<0.55),Not enriched
AT5G43280,AT5G43280.2,1,test,0.58532,1,0.6337,13,10.25237,1268,660,546,5.45,2.1659,1.5641,0.74019,0.04815,0.06472,-0.25749,Medium (0.55–0.75),P-body enriched
AT5G43350,AT5G43350.1,0,test,0.61469,1,0.7248,24,11.92843,2012,1572,149,5.92,1.0408,1.6434,1.04297,0.03481,0.05172,-0.29011,Medium (0.55–0.75),Not enriched
AT5G43370,AT5G43370.1,0,test,0.58283,1,0.6897,23,12.30605,1869,1572,174,5.92,1.7103,1.9248,1.03173,0.03533,0.04015,-0.29834,Medium (0.55–0.75),Not enriched
AT5G43403,AT5G43403.1,0,train,0.08576,0,0.7184,15,17.18213,873,0,174,,,,,0.02523,0.05046,-0.22944,Low (<0.55),Not enriched
AT5G43580,AT5G43580.1,0,train,0.08529,0,0.7273,7,10.279,681,297,297,12.12,7.364,8.8329,1.47512,0.01765,0.08676,-0.21072,Low (<0.55),Not enriched
AT5G43600,AT5G43600.1,1,train,0.87259,1,0.7124,24,12.8,1875,1428,233,3.99,6.7197,19.1403,4.02649,0.02134,0.05923,-0.25088,High (≥0.75),P-body enriched
AT5G43620,AT5G43620.1,0,train,0.22976,0,0.7627,15,9.88142,1518,1230,118,55.61,27.94,59.444,2.87986,0.03955,0.05867,-0.24822,Low (<0.55),Not enriched
AT5G43830,AT5G43830.1,1,test,0.74127,1,0.6736,16,13.19044,1213,753,337,20.72,2.1191,1.815,0.35023,0.03878,0.04373,-0.26356,Medium (0.55–0.75),P-body enriched
AT5G43850,AT5G43850.1,1,train,0.80296,1,0.7198,18,17.35776,1037,561,232,0.0,2.132,1.9772,0.54563,0.03861,0.07239,-0.25535,High (≥0.75),P-body enriched
AT5G43970,AT5G43970.1,1,train,0.59762,1,0.6837,6,8.62069,696,297,294,61.62,8.6895,9.8088,1.28692,0.0446,0.05036,-0.25833,Medium (0.55–0.75),P-body enriched
AT5G44070,AT5G44070.1,1,test,0.88995,1,0.6738,26,14.32507,1815,1455,187,0.0,6.7371,7.8382,1.177,0.02481,0.043,-0.25813,High (≥0.75),P-body enriched
AT5G44200,AT5G44200.2,1,train,0.85888,1,0.6431,18,13.51351,1332,771,325,58.75,21.269,15.8741,0.49301,0.03381,0.06011,-0.27598,High (≥0.75),P-body enriched
AT5G44450,AT5G44450.2,1,train,0.77224,1,0.6282,15,10.19022,1472,843,624,23.84,12.1388,29.6122,3.32348,0.02855,0.0605,-0.25243,High (≥0.75),P-body enriched
AT5G45070,AT5G45070.1,0,train,0.23959,0,0.7658,21,14.04682,1495,1062,269,3.95,9.0532,9.4891,0.98767,0.0241,0.05756,-0.2408,Low (<0.55),Not enriched
AT5G45340,AT5G45340.1,0,val,0.50549,1,0.7438,28,14.36634,1949,1389,445,2.59,2.635,8.5657,4.29681,0.03439,0.0616,-0.22986,Low (<0.55),Not enriched
AT5G45775,AT5G45775.2,1,train,0.8458,1,0.7163,14,15.15152,924,546,289,3.85,1.7804,2.0866,0.74325,0.02384,0.052,-0.27807,High (≥0.75),P-body enriched
AT5G46020,AT5G46020.1,1,test,0.52857,1,0.6667,16,15.32567,1044,492,270,100.0,22.8057,28.1853,1.40152,0.03739,0.04602,-0.23812,Low (<0.55),P-body enriched
AT5G46110,AT5G46110.4,1,val,0.65686,1,0.7182,18,8.83652,2037,1245,433,11.81,18.8951,36.9848,2.05399,0.04175,0.06434,-0.24649,Medium (0.55–0.75),P-body enriched
AT5G46890,AT5G46890.1,0,val,0.11599,0,0.7518,4,6.22084,643,381,141,19.69,13.2395,14.997,1.29099,0.02648,0.07321,-0.21928,Low (<0.55),Not enriched
AT5G46960,AT5G46960.1,0,train,0.15425,0,0.7703,10,14.94768,669,522,74,2.3,2.6736,2.9062,1.11824,0.04341,0.05389,-0.20717,Low (<0.55),Not enriched
AT5G47010,AT5G47010.1,1,train,0.93031,1,0.6365,71,15.61469,4547,3762,597,39.95,35.4993,64.1688,0.701,0.02838,0.04751,,High (≥0.75),P-body enriched
AT5G47190,AT5G47190.1,1,train,0.86468,1,0.6976,19,18.83053,1009,687,248,37.99,21.5486,33.0734,2.11689,0.02679,0.05754,-0.26848,High (≥0.75),P-body enriched
AT5G47435,AT5G47435.2,1,train,0.8973,1,0.5971,28,17.91427,1563,969,484,0.0,7.4249,17.4747,3.86762,0.03329,0.05122,-0.27153,High (≥0.75),P-body enriched
AT5G47550,AT5G47550.1,0,train,0.1539,0,0.7021,18,20.78522,866,366,282,14.75,4.1645,4.9112,1.34923,0.04624,0.06936,-0.24873,Low (<0.55),Not enriched
AT5G47590,AT5G47590.1,0,train,0.35141,0,0.6314,22,18.31807,1201,792,331,7.2,4.2526,6.9478,1.10861,0.035,0.03167,-0.27777,Low (<0.55),Not enriched
AT5G47630,AT5G47630.2,1,train,0.66887,1,0.6555,13,15.15152,858,393,209,0.0,10.7228,16.0428,2.08059,0.01517,0.05834,-0.2373,Medium (0.55–0.75),P-body enriched
AT5G47650,AT5G47650.2,1,train,0.85307,1,0.5465,18,13.35312,1348,975,269,16.92,10.659,30.0639,4.45933,0.02895,0.05048,-0.25772,High (≥0.75),P-body enriched
AT5G47710,AT5G47710.1,1,train,0.88635,1,0.63,18,17.3913,1035,498,227,0.6,1.3893,1.2422,0.74994,0.02418,0.05222,-0.24889,High (≥0.75),P-body enriched
AT5G47770,AT5G47770.1,1,test,0.83979,1,0.6603,17,10.5985,1604,1152,262,0.0,7.3191,20.8541,4.13075,0.02183,0.04928,-0.27338,High (≥0.75),P-body enriched
AT5G47930,AT5G47930.1,1,train,0.64206,1,0.6735,9,12.53482,718,252,343,3.57,6.5951,7.3173,1.38268,0.0265,0.05021,-0.23579,Medium (0.55–0.75),P-body enriched
AT5G47960,AT5G47960.1,0,test,0.49066,0,0.7098,19,20.54054,925,669,193,1.79,6.3826,6.1935,0.53374,0.02922,0.05628,-0.25135,Low (<0.55),Not enriched
AT5G47990,AT5G47990.1,0,train,0.42647,0,0.6787,32,16.75393,1910,1533,305,3.13,2.4409,8.9866,4.87951,0.02043,0.04505,-0.28152,Low (<0.55),Not enriched
AT5G48020,AT5G48020.1,1,train,0.90205,1,0.6263,24,14.80568,1621,1065,372,23.94,0.8024,0.7089,0.37094,0.03025,0.05432,-0.27138,High (≥0.75),P-body enriched
AT5G48220,AT5G48220.1,1,test,0.84058,1,0.6697,16,10.71668,1493,1137,221,29.02,13.9058,35.6907,3.12865,0.02748,0.05295,-0.2706,High (≥0.75),P-body enriched
AT5G48290,AT5G48290.3,0,val,0.46417,0,0.6923,17,17.61658,965,603,208,63.18,20.5594,17.8434,0.69122,0.02801,0.0529,-0.22777,Low (<0.55),Not enriched
AT5G48370,AT5G48370.1,1,test,0.71294,1,0.6444,22,12.99468,1693,1314,180,9.36,4.2624,9.6559,1.77254,0.02896,0.04492,-0.26509,Medium (0.55–0.75),P-body enriched
AT5G48680,AT5G48680.1,1,test,0.77277,1,0.6449,18,16.65125,1081,618,321,78.16,27.756,39.6079,1.85724,0.03148,0.04815,-0.27031,High (≥0.75),P-body enriched
AT5G48870,AT5G48870.1,1,train,0.6753,1,0.6823,5,9.61538,520,264,192,17.05,2.953,3.1661,1.22598,0.02312,0.04432,-0.22654,Medium (0.55–0.75),P-body enriched
AT5G48880,AT5G48880.2,1,train,0.86868,1,0.6851,36,14.46364,2489,1371,181,6.56,7.1545,25.8213,3.15051,0.02653,0.05828,-0.2599,High (≥0.75),P-body enriched
AT5G48930,AT5G48930.1,1,val,0.79077,1,0.6451,21,11.66667,1800,1299,355,5.77,0.6737,0.6195,0.83065,0.02779,0.05225,-0.28644,High (≥0.75),P-body enriched
AT5G49170,AT5G49170.1,0,train,0.17391,0,0.699,18,15.35836,1172,555,299,0.0,25.9568,33.503,1.13558,0.03501,0.07259,-0.24224,Low (<0.55),Not enriched
AT5G49210,AT5G49210.1,0,train,0.30024,0,0.6667,10,9.23361,1083,585,249,5.13,11.8218,19.328,1.74778,0.02495,0.04436,-0.27424,Low (<0.55),Not enriched
AT5G49220,AT5G49220.1,1,val,0.83868,1,0.6324,21,10.25892,2047,1227,408,38.39,15.2365,28.2267,2.6628,0.0259,0.05767,-0.2725,High (≥0.75),P-body enriched
AT5G49510,AT5G49510.1,1,train,0.8262,1,0.657,16,12.27936,1303,585,586,14.36,2.221,3.5578,1.95408,0.02688,0.06068,-0.26623,High (≥0.75),P-body enriched
