geneID,transcript_id,class,condition,bioemu_tier,bioemu_status,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,n_conformations,n_residues,pass_rate,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source,error
AT5G11600,AT5G11600.1,0,depleted,3,completed,,0.7543,0.9819,2,103,12.0,242.0,0.12,32.1886,9.255,60.9482,43.0172,31.7489,44.8378,7.7054,0.1719,6.1322,22.5819,104.3959,bioemu,
AT5G11840,AT5G11840.2,1,NS,3,completed,,0.4713,0.8999,3,81,51.0,197.0,0.51,16.3528,8.6217,50.7823,27.827,12.4562,33.2766,6.5311,0.1963,7.0761,25.8232,70.6352,bioemu,
AT5G11950,AT5G11950.1,1,NS,2,completed,,0.3169,0.9163,1,47,45.0,216.0,0.9,4.2507,4.51,29.2106,2.5993,8.4117,17.9353,1.2444,0.0694,9.8611,29.6061,18.7144,bioemu,
AT5G12150,AT5G12150.1,1,HS,3,completed,,0.5247,0.9716,5,229,1.0,827.0,0.01,0.0,0.0,0.0,0.0,0.0,67.5963,0.0,0.0,7.3083,25.5307,69.4306,bioemu,
AT5G12200,AT5G12200.1,1,HS,1,completed,,0.19,0.5093,2,9,49.0,531.0,0.49,8.4907,10.7759,71.5338,33.8796,7.9523,28.0165,2.2657,0.0809,10.1469,29.3384,18.5756,bioemu,
AT5G12250,AT5G12250.1,1,HS,2,completed,,0.2387,0.9341,1,47,48.0,449.0,0.96,2.0949,3.703,33.7027,1.2002,7.3648,22.2373,0.5635,0.0253,10.2673,30.1891,13.8397,bioemu,
AT5G12850,AT5G12850.1,1,HS,3,completed,,0.5775,0.9857,7,347,100.0,706.0,1.0,56.162,20.8213,117.4736,56.1793,107.6431,70.9185,13.4413,0.1895,6.6969,22.9757,89.5208,bioemu,
AT5G13050,AT5G13050.1,1,NS,1,completed,,0.1952,0.3108,0,0,51.0,277.0,0.51,12.0214,9.4912,60.9129,26.1378,10.343,30.8744,4.6215,0.1497,8.556,26.8201,43.2443,bioemu,
AT5G13370,AT5G13370.1,1,HS,1,completed,,0.1507,0.311,0,0,87.0,595.0,0.87,7.2416,5.0822,24.8307,3.7471,16.5138,26.5357,2.2351,0.0842,9.4487,28.9184,14.8714,bioemu,
AT5G13550,AT5G13550.1,1,HS,2,completed,,0.2477,0.8627,3,61,34.0,685.0,0.68,5.3435,6.5528,36.9584,22.5307,13.3213,37.1709,1.2569,0.0338,9.7226,30.1031,25.347,bioemu,
AT5G13900,AT5G13900.1,0,depleted,1,completed,,0.2225,0.3324,0,0,68.0,151.0,0.68,9.0185,2.9039,17.8464,8.9962,10.8081,21.3271,2.4472,0.1147,8.6093,28.4638,37.8526,bioemu,
AT5G14105,AT5G14105.1,0,depleted,3,completed,,0.4834,0.8069,1,36,87.0,76.0,0.87,8.976,4.5862,25.7387,7.0857,9.2988,29.268,3.8438,0.1313,6.7632,27.5703,141.6388,bioemu,
AT5G14200,AT5G14200.3,1,both,1,completed,,0.1505,0.2602,0,0,62.0,388.0,0.62,10.4176,8.6409,57.0468,28.0153,7.9603,28.7304,3.7726,0.1313,9.8299,29.0976,26.7339,bioemu,
AT5G14250,AT5G14250.2,1,NS,1,completed,,0.165,0.2931,0,0,84.0,356.0,0.84,3.4431,3.3017,17.2195,2.7733,10.7183,27.7298,1.2956,0.0467,9.2416,29.7838,27.1427,bioemu,
AT5G14330,AT5G14330.1,0,depleted,3,completed,,0.6393,0.8337,5,44,67.0,128.0,0.67,15.2001,4.9656,32.36,18.7754,14.4981,34.9145,7.2657,0.2081,6.9844,25.9402,119.677,bioemu,
AT5G14600,AT5G14600.1,1,HS,2,completed,,0.3373,0.8854,2,72,40.0,318.0,0.8,4.6755,4.0152,19.3665,5.5311,8.1146,28.3671,1.474,0.052,8.8931,27.1809,31.799,bioemu,
AT5G14750,AT5G14750.1,0,depleted,2,completed,,0.2858,0.6266,2,16,23.0,203.0,0.46,12.5535,5.8543,26.0689,10.5787,17.7078,27.8412,3.4149,0.1227,6.67,23.524,47.9834,bioemu,
AT5G14790,AT5G14790.1,1,HS,2,completed,,0.3194,0.8525,3,64,24.0,346.0,0.48,14.253,10.3146,54.6572,36.2197,12.152,33.3673,3.8597,0.1157,8.289,27.6434,40.4368,bioemu,
AT5G14910,AT5G14910.1,1,HS,1,completed,,0.2095,0.4084,1,1,44.0,178.0,0.44,19.73,5.6378,39.0635,25.8883,15.8678,29.7828,8.2442,0.2768,6.7753,23.2885,62.6211,bioemu,
AT5G14930,AT5G14930.2,1,HS,1,completed,,0.1646,0.3499,2,2,87.0,537.0,0.87,8.211,2.3302,16.5011,9.1695,8.0891,34.2917,3.3997,0.0991,9.0056,29.0477,27.5177,bioemu,
AT5G15200,AT5G15200.1,1,HS,2,completed,,0.339,0.9613,2,42,48.0,198.0,0.96,2.6662,3.0809,19.6521,3.6951,3.7824,24.754,0.8649,0.0349,8.3838,28.2608,38.8897,bioemu,
AT5G15390,AT5G15390.2,1,NS,1,completed,,0.1926,0.4165,1,3,41.0,260.0,0.41,18.2182,8.3279,46.071,32.2961,14.19,26.7361,6.4667,0.2419,7.7077,26.109,34.5488,bioemu,
AT5G15530,AT5G15530.1,1,HS,3,completed,,0.5178,0.9726,6,82,34.0,255.0,0.34,23.7596,6.8524,51.1041,34.8001,20.1736,40.9138,10.3022,0.2518,6.5255,22.4266,82.4915,bioemu,
AT5G15750,AT5G15750.1,0,depleted,1,completed,,0.1518,0.2545,0,0,97.0,182.0,0.97,4.2545,3.5615,20.9896,7.7341,3.1283,22.369,1.1313,0.0506,8.4505,28.7544,34.5487,bioemu,
AT5G15802,AT5G15802.1,1,NS,1,completed,,0.1564,0.2249,0,0,92.0,99.0,0.92,5.8262,2.2027,12.0371,5.6476,5.9695,23.0354,2.3934,0.1039,7.8182,27.4369,67.3542,bioemu,
AT5G15960,AT5G15960.1,1,HS,3,completed,,0.6122,0.6749,2,52,84.0,66.0,0.84,11.2501,3.318,22.0575,10.0079,10.9676,22.8023,4.9173,0.2156,6.7879,26.7103,98.997,bioemu,
AT5G16050,AT5G16050.2,1,NS,2,completed,,0.2996,0.9052,3,48,47.0,268.0,0.94,2.5583,3.5124,22.124,2.0467,7.2679,20.0728,1.1191,0.0558,9.2537,31.2697,18.8926,bioemu,
AT5G16120,AT5G16120.4,1,HS,1,completed,,0.198,0.3798,0,0,68.0,383.0,0.68,9.3135,6.6012,49.7534,20.1633,10.3943,24.1645,2.1563,0.0892,9.5927,28.9032,19.1588,bioemu,
AT5G16290,AT5G16290.1,1,HS,1,completed,,0.1924,0.4897,2,5,39.0,477.0,0.39,14.9868,10.694,68.3507,39.5105,8.6543,31.0749,3.3194,0.1068,9.1992,27.7273,25.4396,bioemu,
AT5G16360,AT5G16360.1,0,depleted,1,completed,,0.1772,0.3753,1,5,73.0,283.0,0.73,5.6098,4.0155,20.8987,3.4608,5.1173,21.4815,1.8048,0.084,9.2721,28.3968,20.4905,bioemu,
AT5G16440,AT5G16440.1,1,NS,1,completed,,0.2111,0.4826,3,4,29.0,291.0,0.29,14.9405,8.462,56.5814,29.2912,12.6157,29.486,5.8237,0.1975,8.7148,27.6252,37.5447,bioemu,
AT5G16730,AT5G16730.1,1,HS,3,completed,,0.7587,0.9993,10,225,100.0,853.0,1.0,72.9846,12.9394,109.324,87.1254,86.7318,93.0844,12.4761,0.134,6.6354,27.097,127.6483,bioemu,
AT5G16810,AT5G16810.1,1,HS,1,completed,,0.1888,0.366,0,0,75.0,418.0,0.75,4.8788,4.5709,23.1772,15.38,2.9261,23.5779,0.8262,0.035,9.1722,28.7118,16.7126,bioemu,
AT5G17290,AT5G17290.1,0,depleted,1,completed,,0.2455,0.5651,2,17,85.0,337.0,0.85,2.5528,2.8452,13.1787,1.5915,1.7813,22.9244,0.5744,0.0251,8.5816,26.759,19.5964,bioemu,
AT5G17350,AT5G17350.1,0,depleted,1,completed,,0.3012,0.4669,2,7,62.0,183.0,0.62,19.0859,6.6932,42.6672,15.8755,26.2424,27.411,7.4561,0.272,7.6721,25.3282,51.5953,bioemu,
AT5G17820,AT5G17820.2,0,depleted,1,completed,,0.2324,0.4601,3,8,81.0,366.0,0.81,8.3781,6.6805,34.6488,23.9472,6.1268,32.4072,4.5234,0.1396,9.5574,29.4845,36.0588,bioemu,
AT5G17870,AT5G17870.2,1,HS,3,completed,,0.6059,0.7977,6,72,63.0,129.0,0.63,22.5075,6.5774,49.5563,25.5951,21.7964,46.7329,9.6061,0.2056,5.5504,21.5268,212.7483,bioemu,
AT5G17920,AT5G17920.1,1,HS,1,completed,,0.1647,0.4092,1,1,94.0,765.0,0.94,3.4507,1.323,7.1997,2.8196,5.4446,27.7411,1.7633,0.0636,9.9268,29.565,12.6414,bioemu,
AT5G17990,AT5G17990.1,1,HS,1,completed,,0.1534,0.2277,0,0,31.0,444.0,0.31,23.0325,16.9864,77.961,63.5098,18.1269,35.8189,6.9764,0.1948,9.7207,28.6988,36.3121,bioemu,
AT5G18100,AT5G18100.1,1,HS,2,completed,,0.3432,0.6399,2,20,46.0,164.0,0.92,1.9176,2.0225,13.9743,1.9504,2.4873,15.2786,0.3084,0.0202,10.1585,27.864,17.8869,bioemu,
AT5G18250,AT5G18250.1,0,depleted,2,completed,,0.4013,0.888,3,35,42.0,133.0,0.84,8.944,4.3589,25.4352,10.0902,9.3982,27.4457,1.9463,0.0709,8.1353,29.3394,71.1714,bioemu,
AT5G18600,AT5G18600.1,0,depleted,1,completed,,0.1266,0.1518,0,0,89.0,102.0,0.89,3.1463,1.2685,9.5029,3.16,3.1575,12.8779,0.3744,0.0291,8.8235,27.672,20.4315,bioemu,
AT5G18610,AT5G18610.2,1,HS,3,completed,,0.5348,0.9989,5,153,12.0,513.0,0.12,23.7542,13.021,62.7238,41.9077,39.8742,39.9769,4.7933,0.1199,7.7739,25.3129,39.1482,bioemu,
AT5G19050,AT5G19050.1,1,HS,2,completed,,0.3278,0.9336,2,78,9.0,361.0,0.18,18.4807,11.2629,49.8254,42.556,15.4834,31.2948,3.8091,0.1217,8.9252,27.2335,34.0915,bioemu,
AT5G19140,AT5G19140.1,1,HS,1,completed,,0.1896,0.3998,0,0,90.0,234.0,0.9,1.6158,1.644,14.9894,1.464,2.7812,17.099,0.1998,0.0117,9.7863,28.2507,15.7012,bioemu,
AT5G19420,AT5G19420.2,1,NS,3,completed,,0.4738,0.9781,15,178,100.0,1139.0,1.0,55.1257,19.8664,96.0931,79.9658,73.5093,75.077,9.9028,0.1319,8.0053,24.3813,62.1871,bioemu,
AT5G19480,AT5G19480.3,1,both,3,completed,,0.6742,0.9997,5,110,46.0,207.0,0.46,28.9662,6.7107,52.6438,33.2597,34.4332,50.0697,12.7192,0.254,5.9227,23.5645,152.1909,bioemu,
AT5G19510,AT5G19510.1,1,HS,3,completed,,0.4239,0.9246,1,73,51.0,224.0,0.51,18.4253,3.4553,26.0227,18.8848,16.2669,34.6397,8.0809,0.2333,8.2411,27.0868,67.3148,bioemu,
AT5G19690,AT5G19690.1,1,HS,2,completed,,0.3341,0.9749,7,112,30.0,779.0,0.6,9.1717,6.6326,42.1972,6.4292,18.43,38.5459,3.2972,0.0855,9.1887,29.2002,23.9678,bioemu,
AT5G19940,AT5G19940.1,1,HS,1,completed,,0.1609,0.2838,0,0,50.0,239.0,0.5,16.4252,8.8752,53.438,31.2319,11.564,33.9825,6.174,0.1817,8.3347,26.7341,60.7186,bioemu,
AT5G19950,AT5G19950.1,1,HS,3,completed,,0.6639,0.9976,3,262,12.0,443.0,0.12,28.4407,10.1694,65.6022,25.9686,38.4322,48.3113,6.8922,0.1427,7.0655,24.3457,66.2069,bioemu,
AT5G19990,AT5G19990.1,1,HS,2,completed,,0.2444,0.7607,3,50,47.0,419.0,0.94,8.489,4.2674,30.5493,17.5428,9.9295,41.9276,3.3649,0.0803,8.8496,28.6986,52.7226,bioemu,
AT5G20040,AT5G20040.3,0,depleted,1,completed,,0.1854,0.364,0,0,42.0,469.0,0.42,10.2251,9.9722,69.5863,32.2557,9.753,30.8689,3.0768,0.0997,8.5714,27.4901,25.5317,bioemu,
AT5G20070,AT5G20070.1,1,HS,1,completed,,0.2011,0.4283,2,2,72.0,438.0,0.72,9.0178,6.2479,49.4484,19.462,10.1603,29.4205,2.4958,0.0848,8.9635,27.1579,24.8334,bioemu,
AT5G20500,AT5G20500.1,1,HS,1,completed,,0.1889,0.2942,0,0,88.0,135.0,0.88,4.7739,2.6721,15.7509,6.0157,4.4531,23.7495,2.1906,0.0922,8.5185,27.988,52.5032,bioemu,
AT5G20570,AT5G20570.2,1,HS,2,completed,,0.2923,0.6939,2,28,11.0,142.0,0.22,10.0458,4.8415,25.0126,13.7473,7.6727,30.3217,3.3708,0.1112,6.9577,22.6959,81.3633,bioemu,
AT5G20790,AT5G20790.1,0,depleted,2,completed,,0.2958,0.6552,5,17,18.0,193.0,0.36,30.8238,4.6414,46.627,32.4458,34.7406,40.6861,19.0121,0.4673,6.4249,24.2267,107.7818,bioemu,
AT5G20935,AT5G20935.1,0,depleted,1,completed,,0.1512,0.2378,0,0,78.0,121.0,0.78,12.0271,5.9693,34.0124,17.1689,8.4478,21.7143,3.8687,0.1782,8.3306,25.2047,48.9686,bioemu,
AT5G21274,AT5G21274.1,1,HS,1,completed,,0.3586,0.4857,5,5,98.0,149.0,0.98,5.7476,1.8268,11.515,5.6358,6.7482,20.1369,1.8108,0.0899,8.3624,28.8599,34.1988,bioemu,
AT5G21430,AT5G21430.1,1,HS,3,completed,,0.4463,0.7195,4,65,60.0,218.0,0.6,19.2399,8.8768,52.2276,30.3946,19.2797,36.2835,6.1493,0.1695,6.6881,24.7403,75.8878,bioemu,
AT5G21920,AT5G21920.1,0,depleted,2,completed,,0.3056,0.866,3,38,13.0,251.0,0.26,20.0873,7.048,43.8113,28.9769,20.388,33.5739,5.1092,0.1522,7.3068,27.3622,56.4337,bioemu,
AT5G22040,AT5G22040.2,1,HS,3,completed,,0.973,0.9986,1,284,21.0,284.0,0.21,27.8587,10.4341,70.9169,43.5434,32.4853,51.5768,7.6285,0.1479,5.8451,22.9009,117.7067,bioemu,
AT5G22250,AT5G22250.1,0,depleted,1,completed,,0.172,0.4051,1,1,98.0,278.0,0.98,1.2391,1.4585,13.2492,1.9973,1.2912,18.144,0.1869,0.0103,9.3453,28.1095,14.8809,bioemu,
AT5G22330,AT5G22330.1,1,HS,1,completed,,0.2011,0.5276,3,11,88.0,458.0,0.88,3.2958,2.967,25.7856,5.879,4.0991,29.6427,1.0506,0.0354,9.1048,28.6108,24.109,bioemu,
AT5G22510,AT5G22510.1,1,HS,1,completed,,0.2085,0.5911,1,15,20.0,617.0,0.2,20.4342,12.9699,60.5086,45.1949,17.175,34.0073,4.1434,0.1218,8.5608,26.7222,23.5542,bioemu,
AT5G22790,AT5G22790.1,1,HS,2,completed,,0.3298,0.998,3,87,11.0,433.0,0.22,18.8034,8.5683,45.5236,36.0624,17.2079,33.2484,7.3679,0.2216,8.2448,27.4084,32.0821,bioemu,
AT5G22830,AT5G22830.1,1,HS,2,completed,,0.3241,0.9431,5,68,9.0,459.0,0.18,18.7372,15.2946,79.6276,57.0013,20.9657,41.9281,3.6832,0.0878,8.1743,27.6808,48.129,bioemu,
AT5G22880,AT5G22880.1,1,both,3,completed,,0.4826,0.9697,2,54,42.0,145.0,0.42,15.2282,6.2908,39.409,20.9676,12.1554,32.8237,5.8664,0.1787,6.7586,25.6541,93.372,bioemu,
AT5G23010,AT5G23010.3,1,both,1,completed,,0.1945,0.4711,1,10,28.0,502.0,0.28,15.0151,13.1104,71.3289,45.6783,23.4571,30.7925,2.8817,0.0936,9.3108,28.3592,23.7354,bioemu,
AT5G23050,AT5G23050.1,1,both,1,completed,,0.1562,0.2881,0,0,97.0,721.0,0.97,3.2678,3.9652,18.345,2.4209,12.2389,26.4419,0.6096,0.0231,10.0166,29.3696,12.186,bioemu,
AT5G23200,AT5G23200.1,1,NS,3,completed,,0.3926,0.8125,9,90,82.0,399.0,0.82,3.6476,3.4097,18.5601,3.7785,2.0441,24.2605,0.7705,0.0318,8.5213,26.7091,18.5368,bioemu,
AT5G23330,AT5G23330.1,1,HS,1,completed,,0.2471,0.665,2,18,31.0,354.0,0.31,20.3127,9.2263,59.6507,36.9868,19.0653,33.8825,7.1905,0.2122,8.5085,26.2765,40.7528,bioemu,
AT5G23400,AT5G23400.1,1,NS,1,completed,,0.141,0.3176,0,0,94.0,589.0,0.94,5.9459,3.2898,25.0305,12.6466,9.3794,32.3339,2.8355,0.0877,10.438,30.1296,22.3055,bioemu,
AT5G23580,AT5G23580.1,1,NS,1,completed,,0.2057,0.6975,1,34,54.0,490.0,0.54,13.0746,7.023,42.9005,11.4066,22.8057,27.2147,2.5998,0.0955,8.9837,28.5101,18.9941,bioemu,
AT5G23840,AT5G23840.1,0,depleted,2,completed,,0.2568,0.5804,2,10,41.0,167.0,0.82,4.3698,3.2173,20.8188,5.5546,4.7085,19.8932,0.9078,0.0456,9.2695,27.3947,29.7783,bioemu,
AT5G23860,AT5G23860.1,1,HS,2,completed,,0.2334,0.9045,1,47,46.0,449.0,0.92,2.3969,3.6626,34.0529,1.3969,8.0988,22.6365,0.6227,0.0275,10.0935,29.848,14.3411,bioemu,
AT5G24020,AT5G24020.1,1,HS,1,completed,,0.1968,0.488,2,9,67.0,326.0,0.67,15.1997,8.7545,51.2947,28.3055,15.4194,28.6549,4.3335,0.1512,9.2393,27.6559,31.6512,bioemu,
AT5G24210,AT5G24210.2,1,NS,2,completed,,0.2311,0.8863,4,26,39.0,350.0,0.78,3.7148,2.2822,14.5981,3.3651,6.3655,20.5948,1.2618,0.0613,9.36,28.7812,15.2285,bioemu,
AT5G24314,AT5G24314.2,1,HS,1,completed,,0.1629,0.244,0,0,61.0,169.0,0.61,17.6379,6.8212,42.8863,24.4742,16.7796,33.0077,7.0426,0.2134,6.7574,25.3278,81.0129,bioemu,
AT5G24400,AT5G24400.1,1,HS,1,completed,,0.1695,0.4162,0,0,44.0,325.0,0.44,14.7626,9.1333,48.01,34.2797,8.8957,27.7586,5.9987,0.2161,9.1877,27.9204,29.7935,bioemu,
AT5G24850,AT5G24850.1,1,NS,1,completed,,0.2418,0.957,3,42,48.0,569.0,0.48,10.537,8.7868,65.0639,28.837,17.0445,30.1784,2.6732,0.0886,9.2443,27.9278,20.1136,bioemu,
AT5G25890,AT5G25890.1,0,depleted,3,completed,,0.45,0.8759,2,76,53.0,175.0,0.53,17.7659,7.0111,38.1966,26.6184,14.3445,33.2737,8.6552,0.2601,7.0743,24.5392,79.5012,bioemu,
AT5G25940,AT5G25940.1,1,HS,2,completed,,0.3867,0.6915,2,21,45.0,115.0,0.9,10.1493,4.417,28.022,11.8836,9.3084,24.5766,4.4871,0.1826,8.3304,31.8984,66.0015,bioemu,
AT5G26360,AT5G26360.1,1,HS,1,completed,,0.2282,0.8893,2,32,92.0,555.0,0.92,3.5864,4.6199,36.2497,3.9864,12.7063,31.4478,1.1715,0.0373,9.636,29.2006,22.3922,bioemu,
AT5G26742,AT5G26742.2,1,HS,2,completed,,0.3406,0.9989,5,139,4.0,748.0,0.08,15.9097,12.9815,72.2571,51.0874,27.1131,40.9318,1.5387,0.0376,8.0053,25.7592,28.1468,bioemu,
AT5G26751,AT5G26751.1,1,HS,2,completed,,0.2519,0.9155,1,57,39.0,405.0,0.78,5.4613,6.0165,44.2387,16.6031,5.5042,24.1979,2.0664,0.0854,8.9827,27.619,18.1681,bioemu,
AT5G27030,AT5G27030.2,1,HS,2,completed,,0.3141,0.9809,9,125,50.0,1134.0,1.0,33.527,12.8134,72.3553,32.6175,37.5318,58.9471,7.7727,0.1319,8.8713,26.1495,38.5055,bioemu,
AT5G27120,AT5G27120.1,1,NS,2,completed,,0.3509,0.9998,1,142,4.0,533.0,0.08,22.0046,13.004,74.3668,17.918,46.0707,46.5216,3.8996,0.0838,8.1651,26.9372,51.0261,bioemu,
AT5G27400,AT5G27400.1,0,depleted,1,completed,,0.201,0.6041,2,15,91.0,369.0,0.91,2.5059,1.7567,10.3352,3.3989,1.6429,23.4068,0.5946,0.0254,9.3171,28.5386,18.6582,bioemu,
AT5G27450,AT5G27450.2,1,HS,1,completed,,0.1505,0.2361,0,0,98.0,378.0,0.98,1.2599,0.5431,3.1334,1.0398,1.2135,21.6495,0.4739,0.0219,10.0635,29.9076,15.5817,bioemu,
AT5G27560,AT5G27560.3,1,HS,2,completed,,0.2863,0.8475,1,58,18.0,341.0,0.36,21.6802,11.2558,54.2803,36.094,22.8882,35.7732,6.7386,0.1884,7.7947,25.3528,47.1598,bioemu,
AT5G27700,AT5G27700.1,1,HS,2,completed,,0.2722,0.4231,2,8,45.0,82.0,0.9,5.6142,1.8496,11.3775,5.9563,5.0879,15.6524,1.5049,0.0961,7.878,25.0769,37.5456,bioemu,
AT5G27770,AT5G27770.1,1,HS,1,completed,,0.2105,0.3833,2,5,83.0,124.0,0.83,5.6599,3.3057,21.2817,6.1382,5.6128,17.4051,1.2452,0.0715,8.0484,26.5523,30.7003,bioemu,
AT5G28050,AT5G28050.3,1,HS,1,completed,,0.1545,0.2137,0,0,29.0,290.0,0.29,15.9552,3.9892,26.9309,20.1468,15.7065,29.6955,7.3503,0.2475,10.1034,30.9226,38.2114,bioemu,
AT5G28500,AT5G28500.1,1,HS,2,completed,,0.2659,0.7007,4,27,25.0,434.0,0.5,17.6432,10.0548,66.7783,40.7217,16.698,41.8112,3.4176,0.0817,8.4424,26.9106,50.6181,bioemu,
AT5G28840,AT5G28840.1,1,HS,1,completed,,0.21,0.4065,1,7,78.0,377.0,0.78,2.5505,2.6898,17.5695,3.4108,6.0851,20.1668,0.7423,0.0368,9.3846,27.9665,13.5563,bioemu,
AT5G30490,AT5G30490.2,1,HS,3,completed,,0.4817,0.8577,3,100,41.0,236.0,0.41,38.8411,13.3942,75.7874,60.5676,39.5018,47.6725,14.3195,0.3004,6.9153,26.4927,121.0135,bioemu,
AT5G35700,AT5G35700.1,1,HS,2,completed,,0.2545,0.9755,4,68,,,,,,,,,,,,,,,,mda_load_failed: Compressed file ended before the end-of-stream marker was reached
AT5G35980,AT5G35980.2,1,HS,3,completed,,0.4888,0.9909,5,326,100.0,787.0,1.0,38.3775,18.6898,76.7988,55.3924,68.8687,54.5767,8.2819,0.1517,7.1995,23.5362,47.5608,bioemu,
AT5G36130,AT5G36130.1,0,depleted,1,completed,,0.2868,0.5579,1,13,94.0,140.0,0.94,3.6928,1.4588,8.9903,3.2123,4.6174,18.179,0.5671,0.0312,8.0,26.2377,29.6634,bioemu,
AT5G36170,AT5G36170.1,1,HS,1,completed,,0.2102,0.4126,1,1,37.0,456.0,0.37,11.3523,11.0424,59.9095,39.6958,8.0925,34.5687,3.9485,0.1142,8.6579,28.3472,32.9315,bioemu,
AT5G36210,AT5G36210.1,1,HS,1,completed,,0.1877,0.4232,1,2,43.0,730.0,0.43,9.1074,9.648,63.1381,42.1444,7.008,29.7368,2.3772,0.0799,9.9507,28.1157,15.2222,bioemu,
AT5G37475,AT5G37475.2,1,HS,3,completed,,0.6819,0.9854,6,105,22.0,225.0,0.22,26.3738,10.4964,48.986,31.8473,26.4978,44.2483,6.2806,0.1419,5.9733,23.7927,109.3506,bioemu,
AT5G37770,AT5G37770.1,0,depleted,1,completed,,0.1993,0.3428,1,5,71.0,161.0,0.71,9.0885,2.8833,20.2949,9.1257,10.1162,18.8676,2.4011,0.1273,8.8199,28.4962,27.7854,bioemu,
AT5G38000,AT5G38000.1,0,depleted,1,completed,,0.175,0.4295,1,7,99.0,353.0,0.99,2.6311,1.6163,12.3262,4.4082,1.6288,21.6659,1.2319,0.0569,9.9773,28.9567,16.7105,bioemu,
AT5G38060,AT5G38060.1,1,NS,1,completed,,0.2793,0.4905,2,9,73.0,134.0,0.73,16.8257,6.5439,39.4205,22.4152,13.4213,29.9289,7.1019,0.2373,7.2388,24.2085,84.0016,bioemu,
AT5G38110,AT5G38110.1,0,depleted,3,completed,,0.4194,0.8994,4,70,53.0,218.0,0.53,14.1634,9.0824,44.9012,9.0898,28.8872,27.3504,6.9625,0.2546,7.945,24.8418,43.1203,bioemu,
AT5G38520,AT5G38520.2,1,HS,1,completed,,0.1666,0.2702,0,0,61.0,374.0,0.61,11.2597,8.557,49.6359,29.3905,9.1511,27.0236,3.8464,0.1423,9.369,28.2499,24.5371,bioemu,
AT5G38720,AT5G38720.2,1,NS,3,completed,,0.8333,0.9817,7,261,7.0,325.0,0.07,39.9352,10.9534,62.4233,51.5111,37.2009,55.6838,5.3588,0.0962,6.5415,25.4415,119.8901,bioemu,
AT5G39210,AT5G39210.1,0,depleted,1,completed,,0.1591,0.2737,0,0,55.0,156.0,0.55,16.4454,6.9528,36.6445,24.6786,11.2811,28.588,6.5577,0.2294,8.0128,26.5832,65.8342,bioemu,
AT5G39320,AT5G39320.1,1,HS,1,completed,,0.145,0.238,0,0,82.0,480.0,0.82,7.2835,2.2044,16.2973,8.6439,6.6013,26.1273,3.1883,0.122,10.1125,29.9241,17.8714,bioemu,
AT5G39410,AT5G39410.1,1,HS,2,completed,,0.2741,0.5962,5,23,48.0,454.0,0.96,0.5175,0.6232,7.8722,1.0862,0.4267,21.8207,0.0622,0.0029,10.1938,30.1847,13.1793,bioemu,
AT5G39730,AT5G39730.1,1,NS,3,completed,,0.3631,0.8924,4,30,90.0,172.0,0.9,2.6807,2.8366,17.2606,2.2501,4.8812,16.3831,0.376,0.0229,9.1744,28.4923,19.6097,bioemu,
AT5G39785,AT5G39785.4,0,depleted,2,completed,,0.3431,0.9625,7,92,1.0,631.0,0.02,0.0,0.0,0.0,0.0,0.0,35.0847,0.0,0.0,7.3122,25.6685,24.5142,bioemu,
AT5G39850,AT5G39850.1,1,HS,2,completed,,0.352,0.9736,2,42,50.0,197.0,1.0,3.4207,2.909,17.5092,3.8828,5.1335,24.0932,1.0946,0.0454,8.3655,27.9629,37.0282,bioemu,
AT5G40180,AT5G40180.1,0,depleted,1,completed,,0.1685,0.2277,0,0,76.0,64.0,0.76,10.4282,3.9566,22.6567,9.9408,9.6247,16.5233,3.1862,0.1928,7.3438,27.1429,53.6073,bioemu,
AT5G40330,AT5G40330.1,0,depleted,1,completed,,0.2245,0.466,1,10,33.0,219.0,0.33,19.4231,5.9499,38.5631,18.0916,25.136,33.1583,4.976,0.1501,6.9041,24.3815,63.0884,bioemu,
AT5G41210,AT5G41210.1,1,HS,1,completed,,0.1711,0.4259,1,1,93.0,245.0,0.93,2.0387,2.9923,22.8562,1.4812,4.9065,18.5469,0.6017,0.0324,9.7061,30.5243,17.6435,bioemu,
AT5G41330,AT5G41330.1,1,NS,1,completed,,0.1671,0.36,0,0,92.0,458.0,0.92,2.463,1.6241,14.4494,5.1111,2.3037,25.9875,0.6559,0.0252,9.5109,27.549,18.5299,bioemu,
AT5G42050,AT5G42050.1,1,HS,3,completed,,0.411,0.9607,10,63,19.0,349.0,0.19,28.2393,7.2786,54.0692,38.6607,21.8942,43.8375,11.8272,0.2698,7.2722,24.1219,69.1951,bioemu,
AT5G42070,AT5G42070.1,1,HS,3,completed,,0.5767,0.904,6,48,38.0,164.0,0.38,21.8966,5.2666,44.0787,24.6009,21.5898,34.1483,7.1204,0.2085,6.061,22.1839,89.3519,bioemu,
AT5G42100,AT5G42100.1,1,HS,2,completed,,0.3535,0.9298,3,107,22.0,425.0,0.44,4.4546,3.9569,18.7982,6.5193,8.6818,24.3646,0.6897,0.0283,9.4494,28.7597,17.5525,bioemu,
