geneID,transcript_id,class,condition,qc_fail,mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,bioemu_tier,bioemu_status,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,pass_rate,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,isoform_source,event_type,cluster_id,split,n_residues,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source
AT5G04950,AT5G04950.1,0,depleted,False,1399,0.2930664760543245,0.2859185132237312,0.1822730521801286,0.2387419585418155,0.5789849892780558,0.4210150107219442,0.100143061516452,0.075107296137339,0.0464949928469241,0.0708154506437768,0.0543633762517882,0.0901287553648068,0.0629470672389127,0.0786838340486409,0.0608011444921316,0.0550786838340486,0.0286123032904148,0.0379113018597997,0.0779685264663805,0.0658082975679542,0.044349070100143,0.0507868383404864,201,235,960,0.1436740528949249,0.1679771265189421,0.686204431736955,0.7277,16,11.43674052894925,9,6.433166547533952,-339.2,-0.242458899213724,0.589,28.0,20.014295925661187,0,0,1.0,not_run,,,,,,,0.0,0.1391,0.1896,0.0,0.0,canonical_fallback,,1058.0,val,320.0,21.186318370407868,0.0,0.0,4.46875,139.90625,7.784375,af2_static
AT5G05000,AT5G05000.3,1,HS,False,1684,0.2743467933491686,0.331353919239905,0.2179334916864608,0.1763657957244655,0.6057007125890737,0.3942992874109263,0.0909090909090909,0.0760546642899584,0.0683303624480095,0.0392156862745098,0.0576351752822341,0.1229946524064171,0.0760546642899584,0.0742721330956625,0.0754604872251931,0.0617944147355912,0.0469399881164587,0.0338680926916221,0.0505050505050505,0.0707070707070707,0.0261437908496732,0.0291146761734997,509,233,939,0.3022565320665083,0.1383610451306413,0.5576009501187649,0.6524,16,9.501187648456057,6,3.5629453681710217,-448.6,-0.2663895486935867,0.6378,24.0,14.251781472684089,0,0,1.0,not_run,,,,,,,2.24,0.2076,0.464,2.0,4.0,canonical_fallback,,999.0,train,313.0,31.711130417423817,0.0,0.0,4.440894568690096,137.6741214057508,7.81150159744409,af2_static
AT5G05230,AT5G05230.1,1,NS,False,1652,0.2832929782082324,0.2814769975786925,0.210048426150121,0.2251815980629539,0.5647699757869249,0.435230024213075,0.0878255602665051,0.068443367655966,0.066626287098728,0.0599636583888552,0.0460327074500302,0.0956995760145366,0.0599636583888552,0.0799515445184736,0.0787401574803149,0.0502725620835857,0.0399757722592368,0.0411871592973955,0.0708661417322834,0.0672319806178073,0.0436099333737129,0.0436099333737129,295,265,1089,0.1785714285714285,0.160411622276029,0.6592009685230025,0.6604,30,18.15980629539952,15,9.079903147699758,-436.9,-0.2644673123486682,0.6041,26.0,15.738498789346249,0,0,3.0,completed,27.6129,10.8021,62.3637,41.1793,23.719,0.08,54.27,0.5303,0.9383,8.0,83.0,canonical_fallback,,1261.0,train,363.0,44.1518,6.6752,0.1512,7.0248,23.9161,67.4837,bioemu
AT5G05290,AT5G05290.1,0,depleted,False,1029,0.2614188532555879,0.293488824101069,0.2254616132167152,0.2196307094266278,0.5549076773566569,0.445092322643343,0.0768482490272373,0.0768482490272373,0.0573929961089494,0.0505836575875486,0.0544747081712062,0.0856031128404669,0.0778210116731517,0.0749027237354085,0.0622568093385214,0.0535019455252918,0.0622568093385214,0.0476653696498054,0.0671206225680933,0.0778210116731517,0.0282101167315175,0.046692607003891,58,203,765,0.0563654033041788,0.1972789115646258,0.7434402332361516,0.7143,13,12.63362487852284,8,7.774538386783285,-293.4,-0.2851311953352769,0.6511,17.0,16.52089407191448,0,0,1.0,not_run,,,,,,,1.96,0.2039,0.4523,1.0,5.0,canonical_fallback,,0.0,train,255.0,25.46794029071697,0.0,0.0,4.8431372549019605,141.94901960784313,7.666666666666667,af2_static
AT5G05300,AT5G05300.1,0,depleted,False,755,0.2980132450331126,0.3152317880794702,0.1933774834437086,0.1933774834437086,0.6132450331125828,0.3867549668874172,0.1061007957559681,0.0822281167108753,0.0543766578249336,0.0543766578249336,0.0689655172413793,0.1047745358090185,0.059681697612732,0.0822281167108753,0.0689655172413793,0.0543766578249336,0.0411140583554376,0.0291777188328912,0.0543766578249336,0.0742705570291777,0.0384615384615384,0.026525198938992,199,247,306,0.2635761589403974,0.3271523178807947,0.4052980132450331,0.7287,9,11.920529801324504,5,6.622516556291391,-183.1,-0.2425165562913907,0.6119,16.0,21.19205298013245,0,0,1.0,not_run,,,,,,,3.92,0.2299,0.3929,2.0,3.0,canonical_fallback,,400.0,train,102.0,27.396198470670168,0.0,0.0,2.5,80.47058823529412,7.284313725490196,af2_static
AT5G05330,AT5G05330.1,0,depleted,False,988,0.3157894736842105,0.2965587044534413,0.23582995951417,0.1518218623481781,0.6123481781376519,0.3876518218623482,0.1124620060790273,0.0800405268490375,0.0790273556231003,0.044579533941236,0.0628166160081053,0.1003039513677811,0.0810536980749746,0.0526849037487335,0.094224924012158,0.0618034447821681,0.0455927051671732,0.0344478216818642,0.0466058763931104,0.0536980749746707,0.0303951367781155,0.0202634245187436,18,307,660,0.0182186234817813,0.3107287449392713,0.6680161943319838,0.6645,17,17.206477732793523,8,8.097165991902834,-234.1,-0.2369433198380566,0.6174,20.0,20.242914979757085,0,0,2.0,completed,23.414,9.1621,47.5419,29.0839,32.1556,0.52,18.64,0.2906,0.5747,7.0,16.0,canonical_fallback,,349.0,train,220.0,39.4403,5.992,0.1519,7.3,27.326,88.852,bioemu
AT5G05370,AT5G05370.1,0,depleted,False,469,0.2707889125799573,0.326226012793177,0.2174840085287846,0.185501066098081,0.5970149253731343,0.4029850746268656,0.0854700854700854,0.0897435897435897,0.0683760683760683,0.0256410256410256,0.0555555555555555,0.1239316239316239,0.0576923076923076,0.0897435897435897,0.0747863247863247,0.0534188034188034,0.0491452991452991,0.0405982905982906,0.0534188034188034,0.0598290598290598,0.0427350427350427,0.0299145299145299,70,180,216,0.1492537313432835,0.3837953091684435,0.4605543710021322,0.7056,2,4.264392324093817,0,0.0,-117.1,-0.2496801705756929,0.6098,10.0,21.32196162046909,0,0,1.0,not_run,,,,,,,0.0,0.1513,0.2011,0.0,0.0,canonical_fallback,,474.0,train,72.0,27.152789030568847,0.0,0.0,3.2916666666666665,118.73611111111111,8.277777777777779,af2_static
AT5G05410,AT5G05410.1,0,depleted,False,1651,0.3149606299212598,0.2652937613567535,0.2556026650514839,0.1641429436705027,0.5802543912780134,0.4197456087219867,0.1006060606060606,0.0654545454545454,0.0969696969696969,0.0515151515151515,0.06,0.0812121212121212,0.0745454545454545,0.0496969696969697,0.1048484848484848,0.0593939393939393,0.0563636363636363,0.0351515151515151,0.049090909090909,0.0593939393939393,0.0278787878787878,0.0278787878787878,188,455,1005,0.113870381586917,0.2755905511811024,0.6087219866747425,0.6396,29,17.56511205330103,12,7.26832222895215,-439.0,-0.2658994548758328,0.613,34.0,20.59357964869776,0,0,3.0,completed,28.023,9.3341,56.7897,28.8298,41.1571,0.26,78.51,0.6514,0.9693,13.0,82.0,canonical_fallback,,1042.0,test,335.0,46.4064,8.637,0.1861,6.6866,23.7643,80.783,bioemu
AT5G05470,AT5G05470.1,1,NS,False,1282,0.297971918876755,0.2761310452418096,0.2425897035881435,0.1833073322932917,0.5741029641185648,0.4258970358814352,0.0952380952380952,0.0772833723653395,0.078064012490242,0.0468384074941452,0.0499609679937548,0.0749414519906323,0.0866510538641686,0.0647931303669008,0.0944574551131928,0.063231850117096,0.0452771272443403,0.0398126463700234,0.057767369242779,0.0608899297423887,0.0327868852459016,0.0320062451209992,121,126,1032,0.094383775351014,0.0982839313572542,0.8049921996879875,0.6587,17,13.260530421216847,7,5.460218408736349,-339.2,-0.2645865834633385,0.6287,19.0,14.820592823712948,0,0,2.0,completed,7.4342,6.4067,44.6139,5.3509,16.9831,0.88,18.6,0.3014,0.9531,2.0,56.0,canonical_fallback,,1256.0,train,344.0,32.7406,2.4418,0.0746,8.9302,28.1966,39.1584,bioemu
AT5G05540,AT5G05540.1,0,depleted,False,1718,0.3137369033760186,0.2828870779976717,0.2450523864959255,0.1583236321303841,0.5966239813736903,0.4033760186263097,0.1100757134536983,0.0739662201514269,0.0867792661619103,0.0430984274898078,0.0547466511357018,0.0914385556202679,0.0856144437973209,0.0506697728596389,0.0978450786255096,0.0634828188701223,0.0460104834012813,0.0378567268491555,0.0512521840419336,0.0541642399534071,0.0267909143855562,0.0262085032032615,137,180,1398,0.079743888242142,0.1047729918509895,0.8137369033760187,0.6667,28,16.29802095459837,9,5.238649592549476,-442.7,-0.2576833527357392,0.6519,28.0,16.29802095459837,0,0,2.0,completed,12.5757,10.6394,65.5639,12.7262,37.3548,0.7,11.8,0.2468,0.9412,3.0,49.0,canonical_fallback,,834.0,val,466.0,29.9806,3.7655,0.1256,8.8326,27.6641,24.2384,bioemu
AT5G05610,AT5G05610.1,1,HS,False,1333,0.2835708927231808,0.3038259564891223,0.2160540135033758,0.196549137284321,0.5873968492123031,0.4126031507876969,0.0945945945945946,0.072072072072072,0.0668168168168168,0.0503003003003003,0.06006006006006,0.0885885885885885,0.0758258258258258,0.0795795795795795,0.0743243243243243,0.0638138138138138,0.042042042042042,0.036036036036036,0.0548048048048048,0.0795795795795795,0.0315315315315315,0.03003003003003,165,442,723,0.123780945236309,0.3315828957239309,0.5423855963990998,0.6765,18,13.50337584396099,10,7.501875468867217,-360.8,-0.2706676669167291,0.6317,21.0,15.753938484621155,0,0,2.0,completed,14.1955,4.414,26.0927,12.2855,15.8124,0.74,28.22,0.3928,0.8306,3.0,52.0,rmats_A3SS_overlap_2candidates,A3SS,24.0,train,241.0,26.8266,3.439,0.1282,7.8589,25.9815,37.5252,bioemu
AT5G05730,AT5G05730.2,1,NS,False,2139,0.2791023842917251,0.2828424497428705,0.2388966806919121,0.1991584852734922,0.5619448340345956,0.4380551659654044,0.0860617399438727,0.0682881197380729,0.0715622076707203,0.0528531337698783,0.049579045837231,0.0902712815715622,0.0818521983161833,0.0612722170252572,0.0799812909260991,0.0617399438727783,0.04911131898971,0.0481758652946679,0.0631431244153414,0.0626753975678204,0.0364826941066417,0.0369504209541627,99,165,1872,0.0462833099579242,0.0771388499298737,0.8751753155680224,0.6545,34,15.89527816736793,7,3.272557269752221,-579.1,-0.2707339878447873,0.6218,32.0,14.96026180458158,0,0,1.0,not_run,,,,,,,3.21,0.2112,0.5067,5.0,9.0,rmats_A3SS_overlap_2candidates,A3SS,993.0,train,624.0,28.026088207631933,0.0,0.0,4.653846153846154,139.5977564102564,7.836538461538462,af2_static
AT5G05770,AT5G05770.1,0,depleted,False,429,0.3473193473193473,0.2121212121212121,0.2400932400932401,0.2004662004662004,0.5594405594405595,0.4405594405594406,0.1238317757009345,0.0630841121495327,0.0887850467289719,0.0700934579439252,0.058411214953271,0.0490654205607476,0.0420560747663551,0.0630841121495327,0.0981308411214953,0.0514018691588785,0.0560747663551401,0.0350467289719626,0.0677570093457943,0.0467289719626168,0.0537383177570093,0.0327102803738317,60,85,366,0.1398601398601398,0.1981351981351981,0.8531468531468531,0.5529,8,18.64801864801865,3,6.993006993006993,-92.8,-0.2163170163170163,0.5455,8.0,18.64801864801865,0,0,2.0,completed,8.7709,5.9509,30.3079,8.793,10.7042,0.7,28.69,0.4,0.7926,2.0,30.0,canonical_fallback,,436.0,train,122.0,21.3227,3.2174,0.1509,7.5246,26.4908,46.831,bioemu
AT5G06130,AT5G06130.2,1,HS,False,1485,0.2895622895622896,0.2861952861952861,0.2033670033670033,0.2208754208754208,0.5757575757575758,0.4242424242424242,0.0950134770889487,0.0761455525606469,0.0680592991913746,0.0498652291105121,0.0619946091644204,0.0842318059299191,0.0660377358490566,0.0741239892183288,0.0667115902964959,0.0505390835579514,0.0411051212938005,0.0451482479784366,0.0660377358490566,0.0747978436657682,0.0283018867924528,0.0518867924528301,215,322,945,0.1447811447811448,0.2168350168350168,0.6363636363636364,0.6739,20,13.468013468013469,9,6.0606060606060606,-383.5,-0.2582491582491582,0.6007,25.0,16.835016835016834,0,0,1.0,not_run,,,,,,,5.71,0.2343,0.4958,4.0,11.0,canonical_fallback,,994.0,train,315.0,34.67107281482867,0.0,0.0,3.5206349206349206,109.22539682539683,7.653968253968254,af2_static
AT5G06140,AT5G06140.1,1,HS,False,1577,0.3056436271401395,0.2840837032339885,0.2244768547875713,0.1857958148383005,0.5897273303741281,0.4102726696258719,0.1008883248730964,0.0628172588832487,0.0894670050761421,0.0520304568527918,0.0513959390862944,0.1046954314720812,0.0653553299492385,0.0628172588832487,0.0888324873096446,0.0545685279187817,0.041243654822335,0.0399746192893401,0.0640862944162436,0.0621827411167512,0.0285532994923857,0.0310913705583756,151,217,1206,0.0957514267596702,0.1376030437539632,0.7647431832593532,0.6636,29,18.389346861128725,13,8.243500317057705,-408.6,-0.2590995561192137,0.6227,24.0,15.218769816106532,0,0,1.0,not_run,,,,,,,8.46,0.225,0.8996,2.0,31.0,canonical_fallback,,1217.0,train,402.0,30.820679106088352,0.0,0.0,4.440298507462686,147.75621890547265,8.149253731343284,af2_static
AT5G06360,AT5G06360.1,1,HS,False,1136,0.2904929577464789,0.2737676056338028,0.2288732394366197,0.2068661971830986,0.5642605633802817,0.4357394366197183,0.1004405286343612,0.0669603524229074,0.0757709251101321,0.0466960352422907,0.0466960352422907,0.079295154185022,0.0713656387665198,0.0766519823788546,0.077533039647577,0.0590308370044052,0.0502202643171806,0.0422907488986784,0.066079295154185,0.0687224669603524,0.0317180616740088,0.0405286343612334,81,272,780,0.0713028169014084,0.2394366197183098,0.6866197183098591,0.6213,12,10.563380281690142,7,6.161971830985916,-305.0,-0.2684859154929577,0.6268,20.0,17.605633802816904,0,0,3.0,completed,16.3795,4.7401,30.3681,23.0475,13.7158,0.9,45.77,0.4141,0.7553,4.0,101.0,rmats_SE_overlap,SE,320.0,train,260.0,37.1287,7.6182,0.2052,8.2923,27.7319,66.6279,bioemu
AT5G06410,AT5G06410.1,0,depleted,False,1137,0.3043095866314864,0.2726473175021988,0.2198768689533861,0.2031662269129287,0.5769569041336852,0.4230430958663149,0.0994718309859155,0.079225352112676,0.0757042253521126,0.0501760563380281,0.0580985915492957,0.0836267605633802,0.067781690140845,0.0633802816901408,0.0889084507042253,0.0448943661971831,0.039612676056338,0.0457746478873239,0.0580985915492957,0.0651408450704225,0.0360915492957746,0.0440140845070422,26,352,756,0.0228671943711521,0.3095866314863676,0.6649076517150396,0.6222,15,13.192612137203168,5,4.397537379067722,-291.3,-0.2562005277044855,0.6174,21.0,18.46965699208443,0,0,1.0,not_run,,,,,,,0.79,0.2225,0.4178,1.0,2.0,canonical_fallback,,287.0,test,252.0,25.074134594822315,0.0,0.0,3.8293650793650795,131.02380952380952,8.027777777777779,af2_static
AT5G06640,AT5G06640.1,0,depleted,False,2288,0.2600524475524475,0.2626748251748251,0.097027972027972,0.3802447552447552,0.5227272727272727,0.4772727272727273,0.0625273283777874,0.0537822474857892,0.0354175776125929,0.1080017490161784,0.0787057280279842,0.0638390905115872,0.0231744643637953,0.0970703979011805,0.0157411456055968,0.0467861827721906,0.0157411456055968,0.0188019239177962,0.1027547004809794,0.0983821600349803,0.0227372103191954,0.1565369479667687,0,218,2067,0.0,0.0952797202797202,0.9034090909090908,0.7477,8,3.4965034965034967,7,3.05944055944056,-234.69,-0.1025743006993007,0.3112,33.0,14.423076923076923,0,0,3.0,completed,59.1952,11.2608,88.9571,64.9608,86.4175,1.0,96.95,0.9405,0.9971,2.0,663.0,canonical_fallback,,970.0,test,689.0,71.459,17.2554,0.2415,6.688,21.7438,93.1331,bioemu
AT5G06770,AT5G06770.1,1,HS,False,1171,0.2912040990606319,0.2946199829205807,0.2169086251067463,0.1972672929120409,0.5858240819812126,0.4141759180187873,0.0863247863247863,0.0914529914529914,0.07008547008547,0.0435897435897435,0.0529914529914529,0.0965811965811965,0.076068376068376,0.0683760683760683,0.0846153846153846,0.041025641025641,0.0478632478632478,0.0435897435897435,0.0675213675213675,0.0649572649572649,0.023076923076923,0.0418803418803418,214,234,720,0.1827497865072587,0.1998292058070025,0.6148590947907772,0.6709,19,16.225448334756617,11,9.393680614859097,-294.4,-0.2514090520922288,0.6063,20.0,17.079419299743808,0,0,3.0,completed,21.3442,8.4231,51.2586,32.6627,23.4735,0.31,78.33,0.6735,0.9224,4.0,115.0,rmats_SE_overlap_5candidates,SE,296.0,train,240.0,42.5233,10.3812,0.2441,7.3417,24.822,94.6788,bioemu
AT5G07010,AT5G07010.1,1,both,False,1779,0.3029792017987633,0.2793704328274311,0.2046093310848791,0.2130410342889263,0.5823496346261945,0.4176503653738055,0.1057367829021372,0.0663667041619797,0.0708661417322834,0.0596175478065241,0.0601799775028121,0.1006749156355455,0.0523059617547806,0.0663667041619797,0.0725534308211473,0.0562429696287964,0.0404949381327334,0.0354330708661417,0.0646794150731158,0.0562429696287964,0.0404949381327334,0.0517435320584926,407,292,1077,0.2287802136031478,0.1641371557054525,0.6053962900505903,0.6986,19,10.680157391793143,8,4.4969083754918495,-439.4,-0.2469926925238898,0.5767,29.0,16.301292861157954,0,0,1.0,not_run,,,,,,,2.23,0.1761,0.442,1.0,8.0,canonical_fallback,,1298.0,train,359.0,21.392054746538122,0.0,0.0,4.353760445682451,150.92757660167132,8.133704735376044,af2_static
AT5G07030,AT5G07030.1,1,both,False,1895,0.2527704485488126,0.2781002638522427,0.2079155672823219,0.2612137203166227,0.5308707124010554,0.4691292875989445,0.073389651531151,0.0596620908130939,0.0554382259767687,0.0644139387539598,0.058078141499472,0.0850052798310454,0.0628299894403379,0.0723336853220697,0.0475184794086589,0.0591341077085533,0.0422386483632523,0.0586061246040126,0.0739176346356916,0.0739176346356916,0.0475184794086589,0.0659978880675818,255,272,1365,0.1345646437994723,0.1435356200527704,0.7203166226912929,0.6838,26,13.720316622691293,8,4.221635883905013,-539.29,-0.2845857519788918,0.5784,34.0,17.941952506596305,0,0,1.0,not_run,,,,,,,5.49,0.1784,0.5745,3.0,13.0,canonical_fallback,,92.0,train,455.0,30.82940800721357,0.0,0.0,4.786813186813187,133.71208791208792,7.498901098901099,af2_static
AT5G07152,AT5G07152.1,0,depleted,True,2284,0.2915936952714535,0.2832749562171628,0.2259194395796847,0.1992119089316987,0.5748686514886164,0.4251313485113835,0.0941743320192728,0.0700832238282961,0.0757774857643451,0.0516863775733683,0.0494962768287341,0.0919842312746386,0.073149364870784,0.0683311432325887,0.0797196671046868,0.052562417871222,0.0565045992115637,0.0372317126587823,0.0683311432325887,0.0687691633815155,0.0205869469995619,0.0416119141480508,0,456,0,0.0,0.1996497373029772,0.0,0.6491,28,12.259194395796849,10,4.378283712784588,-629.2,-0.2754816112084063,0.6138,32.0,14.010507880910684,0,0,,,,,,,,,,,,,,canonical_fallback,,,train,,,,,,,,
AT5G07460,AT5G07460.1,1,HS,False,1214,0.2965403624382207,0.3088962108731466,0.1919275123558484,0.2026359143327842,0.6054365733113674,0.3945634266886326,0.0939818631492168,0.0882110469909315,0.0585325638911789,0.0560593569661995,0.0692497938994229,0.0989282769991756,0.0700741962077493,0.0708985985160758,0.0708985985160758,0.0511129431162407,0.0370981038746908,0.0329760923330585,0.0626545754328112,0.0700741962077493,0.0263808738664468,0.042868920032976,343,214,654,0.2825370675453048,0.1762767710049423,0.5387149917627677,0.6355,17,14.00329489291598,7,5.766062602965404,-287.8,-0.2370675453047776,0.6079,21.0,17.298187808896213,0,0,3.0,completed,12.6979,6.2252,41.7062,20.6099,11.673,0.72,31.65,0.3864,0.9604,1.0,69.0,canonical_fallback,,378.0,test,218.0,22.1658,4.2047,0.1897,8.8532,26.6258,28.3216,bioemu
AT5G07571,AT5G07571.1,0,depleted,False,766,0.3172323759791122,0.2676240208877284,0.1971279373368146,0.2180156657963446,0.5848563968668408,0.4151436031331593,0.126797385620915,0.0692810457516339,0.0627450980392156,0.0588235294117647,0.0679738562091503,0.0862745098039215,0.0509803921568627,0.061437908496732,0.049673202614379,0.057516339869281,0.0405228758169934,0.049673202614379,0.0718954248366013,0.0549019607843137,0.0431372549019607,0.0483660130718954,242,134,387,0.3159268929503916,0.1749347258485639,0.5052219321148825,0.7015,12,15.66579634464752,8,10.443864229765014,-182.0,-0.237597911227154,0.5587,16.0,20.887728459530027,0,0,2.0,completed,11.6845,4.7208,31.7839,13.5571,11.4964,0.82,22.48,0.3288,0.6232,2.0,16.0,canonical_fallback,,647.0,train,129.0,31.3615,3.9961,0.1274,7.5349,30.7712,95.8106,bioemu
