geneID,transcript_id,class,condition,qc_fail,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,protein_length,aiupred_status,bioemu_tier,bioemu_n_conf
AT4G26555,AT4G26555.1,1,HS,False,0.0,0.1654,0.2488,0,0,207,computed,1,0
AT4G26720,AT4G26720.1,1,HS,False,6.23,0.2119,0.7065,1,19,305,computed,1,0
AT4G26870,AT4G26870.1,1,HS,False,14.66,0.2645,0.9154,2,71,532,computed,2,50
AT4G27070,AT4G27070.1,1,HS,False,12.0,0.2433,0.7914,2,53,475,computed,2,50
AT4G27380,AT4G27380.1,0,depleted,False,100.0,0.8628,0.9942,1,156,156,computed,3,100
AT4G27652,AT4G27652.1,0,depleted,False,18.57,0.3376,0.4322,2,8,70,computed,2,50
AT4G27654,AT4G27654.1,0,depleted,False,83.58,0.6525,0.7581,3,30,67,computed,3,100
AT4G27657,AT4G27657.1,0,depleted,False,0.0,0.2315,0.2679,0,0,62,computed,1,0
AT4G27690,AT4G27690.1,1,HS,False,0.0,0.1864,0.3821,0,0,303,computed,1,0
AT4G28440,AT4G28440.1,1,both,False,5.23,0.2098,0.4897,3,3,153,computed,1,0
AT4G28706,AT4G28706.4,1,HS,False,0.0,0.1667,0.3305,0,0,440,computed,1,0
AT4G28730,AT4G28730.2,1,NS,False,0.0,0.1867,0.3238,0,0,142,computed,1,0
AT4G28860,AT4G28860.1,1,HS,False,29.23,0.3955,0.9946,1,121,414,computed,2,50
AT4G28990,AT4G28990.2,1,NS,False,99.75,0.954,0.9997,2,326,395,computed,3,100
AT4G29410,AT4G29410.1,1,HS,False,8.39,0.2374,0.4996,1,12,143,computed,1,0
AT4G29490,AT4G29490.1,1,HS,False,7.41,0.2147,0.6268,3,18,486,computed,1,0
AT4G29720,AT4G29720.1,1,NS,False,0.0,0.1728,0.3504,0,0,533,computed,1,0
AT4G29780,AT4G29780.1,0,depleted,False,30.19,0.3453,0.8854,6,73,540,computed,3,100
AT4G29800,AT4G29800.2,0,depleted,False,22.24,0.353,0.9582,2,115,526,computed,2,50
AT4G29830,AT4G29830.1,1,HS,False,0.0,0.1841,0.2862,0,0,321,computed,1,0
AT4G30100,AT4G30100.1,1,HS,False,41.95,0.4893,0.9985,8,402,1311,computed,3,100
AT4G30140,AT4G30140.1,0,depleted,False,2.87,0.1945,0.5108,2,9,348,computed,1,0
AT4G30160,AT4G30160.2,1,HS,False,28.18,0.3886,0.999,7,214,983,computed,2,50
AT4G30170,AT4G30170.1,0,depleted,False,1.23,0.2053,0.3658,3,2,325,computed,1,0
AT4G30310,AT4G30310.2,1,HS,False,0.0,0.1591,0.3026,0,0,579,computed,1,0
AT4G30530,AT4G30530.1,1,HS,False,0.0,0.1542,0.2354,0,0,250,computed,1,0
AT4G31120,AT4G31120.2,1,NS,False,1.71,0.1571,0.4762,1,10,584,computed,1,0
AT4G31500,AT4G31500.1,1,HS,False,1.6,0.1799,0.4293,2,6,499,computed,1,0
AT4G31530,AT4G31530.2,0,depleted,False,10.65,0.2597,0.8334,1,36,338,computed,2,50
AT4G32285,AT4G32285.2,1,HS,False,50.87,0.547,0.9987,8,128,635,computed,3,100
AT4G32320,AT4G32320.1,1,HS,False,0.91,0.1597,0.3955,1,3,329,computed,1,0
AT4G32340,AT4G32340.1,0,depleted,False,62.18,0.6056,0.9229,2,120,238,computed,3,100
AT4G32470,AT4G32470.1,1,HS,False,0.0,0.1588,0.2104,0,0,122,computed,1,0
AT4G32590,AT4G32590.5,1,HS,False,23.62,0.3453,0.5173,6,9,127,computed,2,50
AT4G33080,AT4G33080.1,1,both,False,20.42,0.3185,0.7954,4,51,519,computed,2,50
AT4G33310,AT4G33310.1,0,depleted,False,80.23,0.6958,0.8981,4,55,86,computed,3,100
AT4G33350,AT4G33350.1,1,HS,False,0.37,0.2317,0.4261,1,1,268,computed,1,0
AT4G33500,AT4G33500.1,1,HS,False,53.45,0.5197,0.93,8,224,724,computed,3,100
AT4G33540,AT4G33540.1,1,HS,False,0.0,0.1885,0.393,0,0,355,computed,1,0
AT4G33670,AT4G33670.1,1,HS,False,1.88,0.1752,0.3956,2,5,319,computed,1,0
AT4G34050,AT4G34050.3,1,HS,False,27.27,0.356,0.968,3,73,286,computed,2,50
AT4G34200,AT4G34200.1,1,HS,False,0.0,0.1612,0.3538,0,0,603,computed,1,0
AT4G34215,AT4G34215.2,1,HS,False,16.54,0.2516,0.893,3,35,260,computed,2,50
AT4G34270,AT4G34270.1,1,HS,False,0.69,0.2027,0.3749,1,2,290,computed,1,0
AT4G34410,AT4G34410.1,0,depleted,False,64.93,0.6039,0.9096,5,85,268,computed,3,100
AT4G34412,AT4G34412.1,1,HS,False,0.0,0.1405,0.2034,0,0,172,computed,1,0
AT4G34570,AT4G34570.1,0,depleted,False,0.88,0.1684,0.4101,2,3,565,computed,1,0
AT4G34700,AT4G34700.1,1,HS,False,0.0,0.2135,0.3749,0,0,117,computed,1,0
AT4G34860,AT4G34860.1,0,depleted,False,11.73,0.2447,0.7904,3,61,571,computed,2,50
AT4G34920,AT4G34920.1,1,HS,False,12.89,0.2265,0.7013,1,41,318,computed,2,50
AT4G34980,AT4G34980.1,1,NS,False,0.79,0.1997,0.4319,2,5,764,computed,1,0
AT4G35260,AT4G35260.1,1,HS,False,5.18,0.2162,0.6367,2,18,367,computed,1,0
AT4G35310,AT4G35310.1,1,HS,False,12.77,0.2515,0.9754,1,71,556,computed,2,50
AT4G35410,AT4G35410.2,1,NS,False,0.62,0.2332,0.3495,1,1,162,computed,1,0
AT4G36020,AT4G36020.1,1,NS,False,83.28,0.6934,0.9664,8,148,299,computed,3,100
AT4G36880,AT4G36880.1,0,depleted,False,1.86,0.194,0.4317,2,5,376,computed,1,0
AT4G36910,AT4G36910.1,1,HS,False,0.0,0.1901,0.3519,0,0,236,computed,1,0
AT4G36940,AT4G36940.1,1,NS,False,4.65,0.2005,0.7699,2,23,559,computed,1,0
AT4G37000,AT4G37000.1,1,HS,False,0.0,0.1999,0.3616,0,0,319,computed,1,0
AT4G37095,AT4G37095.1,0,depleted,False,92.5,0.6069,0.6288,2,34,40,computed,3,100
AT4G37120,AT4G37120.1,1,HS,False,58.77,0.6088,0.9648,7,142,536,computed,3,100
AT4G37200,AT4G37200.1,1,HS,False,37.55,0.4171,0.8597,4,66,261,computed,3,100
AT4G37210,AT4G37210.1,1,both,False,75.61,0.645,0.9946,6,171,492,computed,3,100
AT4G37220,AT4G37220.1,0,depleted,False,5.45,0.2726,0.4848,3,6,202,computed,1,0
AT4G37409,AT4G37409.1,0,depleted,False,20.61,0.3125,0.5434,2,15,131,computed,2,50
AT4G37445,AT4G37445.1,0,depleted,False,3.73,0.2032,0.4133,2,5,161,computed,1,0
AT4G37483,AT4G37483.1,0,depleted,False,0.0,0.1495,0.2025,0,0,75,computed,1,0
AT4G37925,AT4G37925.1,1,HS,False,44.7,0.4669,0.8427,5,55,217,computed,3,100
AT4G38495,AT4G38495.1,0,depleted,False,0.81,0.2464,0.3574,1,1,124,computed,1,0
AT4G38740,AT4G38740.1,1,both,False,0.58,0.265,0.3963,1,1,172,computed,1,0
AT4G38910,AT4G38910.2,0,depleted,False,64.31,0.619,0.9593,3,120,283,computed,3,100
AT4G39690,AT4G39690.1,1,HS,False,48.46,0.5192,0.9891,1,315,650,computed,3,100
AT4G39800,AT4G39800.1,1,HS,False,0.0,0.1562,0.2827,0,0,511,computed,1,0
AT4G40070,AT4G40070.1,0,depleted,False,38.39,0.4451,0.8442,14,33,323,computed,3,100
AT4G40090,AT4G40090.1,0,depleted,False,97.84,0.8355,0.9965,2,114,139,computed,3,100
